url,favs_lognorm
https://habrahabr.ru/post/314080/,0.4252594379457511
https://habrahabr.ru/company/plesk/blog/313732/,-1.075625185692539
https://habrahabr.ru/company/etagi/blog/314000/,0.6629039492005349
https://habrahabr.ru/company/knopka/blog/314030/,0.5177668079429888
https://geektimes.ru/company/audiomania/blog/282058/,1.1474268087575186
https://habrahabr.ru/company/pechkin/blog/314066/,0.2693868585990881
https://habrahabr.ru/company/first/blog/314106/,0.5401429137447186
https://habrahabr.ru/company/vasexperts/blog/313558/,0.24127888960843702
https://habrahabr.ru/post/314108/,1.6615496284334152
https://habrahabr.ru/company/cbs/blog/313830/,0.24705440851968014
https://habrahabr.ru/company/jugru/blog/313908/,0.22456212949130766
https://habrahabr.ru/post/314110/,0.36118968323520173
https://habrahabr.ru/company/pt/blog/314112/,0.016934080483914028
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.07260567099567851
https://habrahabr.ru/post/314114/,0.7950006701069008
https://habrahabr.ru/post/314118/,1.3186998304093742
https://habrahabr.ru/post/314122/,0.5189346977475153
https://geektimes.ru/company/dadget/blog/281786/,0.1309777573723615
https://habrahabr.ru/company/kickidler/blog/314042/,-0.4442189142181998
https://habrahabr.ru/company/it-grad/blog/312042/,-0.10988100467397467
https://habrahabr.ru/company/1cloud/blog/314022/,-0.2470142470301097
https://habrahabr.ru/post/314126/,-0.6540667088370349
https://habrahabr.ru/post/313966/,0.4453160403673719
https://habrahabr.ru/company/piter/blog/314120/,0.45995944140987544
https://geektimes.ru/post/282094/,0.1458110871075179
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.3381968287084411
https://habrahabr.ru/company/ru_mts/blog/314134/,0.3695763328988558
https://habrahabr.ru/post/314028/,0.6559541857732336
https://habrahabr.ru/post/314136/,-0.15026021705010661
https://habrahabr.ru/post/313904/,0.2933069366439023
https://habrahabr.ru/post/314140/,0.5867725060981871
https://habrahabr.ru/company/acronis/blog/309688/,0.000761831294241247
https://geektimes.ru/post/282096/,-0.4085050267387394
https://habrahabr.ru/post/314142/,0.06032594127071001
https://habrahabr.ru/company/ivideon/blog/314138/,0.19330306741376246
https://geektimes.ru/post/282104/,0.333406884815275
https://geektimes.ru/post/282102/,-0.2963127253192934
https://geektimes.ru/post/282016/,-0.065864167394811
https://geektimes.ru/company/piter/blog/282106/,0.3249553333321206
https://habrahabr.ru/post/314150/,0.281496169661975
https://habrahabr.ru/company/mailru/blog/313880/,1.2690735909976179
https://geektimes.ru/company/comfortway/blog/282108/,-0.09502827306063182
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.1813783933970201
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.3031683588497562
https://habrahabr.ru/company/npl/blog/314160/,0.08539536440941778
https://habrahabr.ru/company/edison/blog/314094/,-0.22448402176808452
https://geektimes.ru/post/282112/,-0.5167771437519619
https://habrahabr.ru/company/ruvds/blog/314166/,0.4329305510049185
https://geektimes.ru/company/gearbest/blog/282114/,0.05960879697856262
https://habrahabr.ru/post/314172/,0.8732727667218858
https://geektimes.ru/post/282116/,0.47336558127475875
https://geektimes.ru/company/intel/blog/282026/,0.19383445758297402
https://habrahabr.ru/post/313776/,1.7746398795690592
https://habrahabr.ru/post/314174/,0.239738067302028
https://geektimes.ru/post/282118/,1.1064119030890067
https://geektimes.ru/post/282122/,0.5833381432537855
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.478941767994014
https://habrahabr.ru/post/314180/,0.5582163513310874
https://geektimes.ru/post/282446/,0.434610790016862
https://habrahabr.ru/post/314184/,1.011900998257081
https://habrahabr.ru/post/313954/,-0.645661680634984
https://habrahabr.ru/post/314186/,0.7902893558772237
https://geektimes.ru/post/282124/,-0.42912932641585155
https://habrahabr.ru/post/314190/,-1.1567442668698324
https://geektimes.ru/company/madrobots/blog/282126/,0.5825012313983249
https://habrahabr.ru/post/314188/,-0.03576040815350047
https://geektimes.ru/post/282128/,0.5227365031147578
https://habrahabr.ru/post/314194/,0.47506801618623656
https://geektimes.ru/post/282132/,-1.0033508963811417
https://habrahabr.ru/post/314208/,0.31310976182936
https://habrahabr.ru/post/312352/,0.016591218254803603
https://habrahabr.ru/post/314202/,0.12705556445671273
https://habrahabr.ru/post/314210/,1.1693638083711926
https://geektimes.ru/post/282130/,0.5228628153404387
https://habrahabr.ru/company/centosadmin/blog/314212/,0.032692370580014875
https://habrahabr.ru/post/314116/,0.13308229564502105
https://geektimes.ru/post/282120/,0.3967393587473407
https://habrahabr.ru/post/313392/,0.9536788894174062
https://habrahabr.ru/company/pt/blog/314216/,-0.11062973636215286
https://habrahabr.ru/company/skbkontur/blog/314144/,0.5131508743258355
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.33929982546083315
https://geektimes.ru/post/282056/,-0.2544380356284579
https://habrahabr.ru/company/yandex/blog/314222/,0.6858572523901576
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.04677026419137703
https://habrahabr.ru/post/314232/,0.7700299408446664
https://habrahabr.ru/company/e-Legion/blog/314170/,0.4029101954728548
https://habrahabr.ru/company/testutor/blog/314234/,0.4226196766253814
https://habrahabr.ru/post/314236/,0.8508154540953701
https://habrahabr.ru/company/regberry/blog/314128/,-0.23001906858339882
https://habrahabr.ru/company/polyglot/blog/314248/,-1.222914561205464
https://geektimes.ru/post/282136/,0.04767539859138987
https://habrahabr.ru/company/eset/blog/314058/,-0.3946552932268287
https://habrahabr.ru/post/314254/,0.1618280655105327
https://geektimes.ru/post/282140/,0.0015517453550233928
https://geektimes.ru/post/282142/,0.3377915182535186
https://geektimes.ru/post/282138/,-0.6269988903433075
https://habrahabr.ru/company/redmadrobot/blog/314156/,0.21795663092731205
https://habrahabr.ru/company/edison/blog/314206/,-0.8561402527359832
https://habrahabr.ru/company/pentestit/blog/314230/,-0.37766341446654017
https://habrahabr.ru/post/314258/,0.8019638548984449
https://habrahabr.ru/post/314260/,0.06666307932172257
https://geektimes.ru/post/282148/,-1.491516105352168
https://habrahabr.ru/company/smartprogress/blog/313894/,0.16716984791200684
https://habrahabr.ru/company/aacidov/blog/314262/,-0.20583312143936178
https://geektimes.ru/company/banderolka/blog/282144/,0.4581904994260748
https://habrahabr.ru/company/eset/blog/314266/,-0.4937483037750685
https://habrahabr.ru/post/314268/,0.42236362637075203
https://geektimes.ru/post/282152/,0.7056593133365451
https://geektimes.ru/post/282146/,-0.1779744582797868
https://habrahabr.ru/company/hh/blog/313970/,0.6371123351614507
https://habrahabr.ru/company/google/blog/310514/,0.32178887900157166
https://habrahabr.ru/post/314274/,1.0977748001984773
https://geektimes.ru/post/282160/,0.5630036975596773
https://geektimes.ru/post/282162/,0.7099021539852981
https://habrahabr.ru/company/plarium/blog/314250/,0.568238249633361
https://geektimes.ru/post/282164/,0.4525872102912327
https://habrahabr.ru/post/313710/,-0.22199126776286038
https://geektimes.ru/post/281962/,0.15318269266072077
https://habrahabr.ru/post/314228/,-0.03354420367055287
https://geektimes.ru/company/makeitlab/blog/281970/,0.0024147631525724203
https://habrahabr.ru/company/gvalg/blog/314286/,0.6783618371861463
https://habrahabr.ru/company/jugru/blog/314224/,0.21253715305967386
https://habrahabr.ru/company/intel/blog/314282/,-0.25652567335716625
https://habrahabr.ru/post/314290/,-0.40495672888743
https://geektimes.ru/post/282156/,0.10887775435154125
https://geektimes.ru/company/mailru/blog/282166/,0.31670823305049645
https://habrahabr.ru/post/314302/,0.3369129136974096
https://habrahabr.ru/post/314304/,-0.7630639232968681
https://habrahabr.ru/post/314308/,-0.4989163518901464
https://habrahabr.ru/post/314314/,-0.020959534180292047
https://geektimes.ru/post/282168/,-0.5395847279592024
https://geektimes.ru/post/282170/,1.2661497839950242
https://geektimes.ru/post/282172/,0.5266013975897091
https://geektimes.ru/post/282154/,0.11388451899444586
https://habrahabr.ru/post/314204/,0.5475075502329364
https://habrahabr.ru/company/simnetworks/blog/313750/,-0.6207731988779394
https://habrahabr.ru/company/moikrug/blog/314152/,-0.24033842332461258
https://habrahabr.ru/company/kingservers/blog/314338/,0.45590264369223277
https://habrahabr.ru/post/312340/,1.2870141466112746
https://geektimes.ru/post/282174/,0.8351293782383891
https://geektimes.ru/post/282088/,0.21903896981616078
https://habrahabr.ru/post/313644/,1.0213095057710466
https://habrahabr.ru/post/314342/,-1.3295523251061006
https://habrahabr.ru/company/croc/blog/314318/,0.17012449624783055
https://geektimes.ru/post/282766/,0.08049073851151158
https://habrahabr.ru/company/yota/blog/314256/,-0.636709703549999
https://geektimes.ru/company/audiomania/blog/282182/,-0.48221990834608197
https://geektimes.ru/post/282184/,-0.3420180876522213
https://habrahabr.ru/company/vasexperts/blog/313560/,0.3989849701473642
https://habrahabr.ru/company/it-grad/blog/312044/,-1.0575813981651772
https://habrahabr.ru/company/cloud4y/blog/314334/,-0.03503406480004141
https://geektimes.ru/company/legoeducation/blog/282180/,-0.16691083095400072
https://geektimes.ru/company/pult/blog/282178/,0.07052265769495217
https://habrahabr.ru/company/huawei/blog/314008/,0.3403020706022432
https://habrahabr.ru/company/moex/blog/314348/,-0.53372855832561
https://habrahabr.ru/company/jugru/blog/314346/,0.6680616636438325
https://habrahabr.ru/post/314350/,0.765417325768033
https://habrahabr.ru/company/gemaltorussia/blog/314352/,-0.4316844164368735
https://habrahabr.ru/post/314354/,-0.007560961074551023
https://habrahabr.ru/post/314356/,0.7795532613566408
https://habrahabr.ru/post/314358/,-1.6160008859079082
https://habrahabr.ru/post/314360/,-0.9383516155276612
https://habrahabr.ru/post/314362/,-0.47954931760207264
https://habrahabr.ru/company/mobio/blog/314370/,-1.5096212060359964
https://habrahabr.ru/company/microsoft/blog/314368/,0.33897110019551085
https://geektimes.ru/post/282186/,1.176347102121915
https://habrahabr.ru/company/edison/blog/314294/,0.624448364683743
https://habrahabr.ru/post/314372/,0.5349643576398336
https://habrahabr.ru/company/acronis/blog/314276/,-0.9287949785863752
https://habrahabr.ru/company/pc-administrator/blog/314374/,0.48298357334971137
https://geektimes.ru/company/lenovo/blog/281630/,0.06289650774289664
